id;behavioral/mechanistic;Syntactic_phenomena;Notes_exclude;exclude;model;causal, bidir;language;language_tested;Avg. Performance;Benchmarks;Benchmarks;Dependency parsing & constituency;Dependency parsing & constituency;Dependency parsing & constituency;Dependency parsing & constituency;Hierarchical structure;Hierarchical structure;Hierarchical structure;Hierarchical structure;Word order;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;Agreement & feature-checking;POS & other lexical properties;POS & other lexical properties;Negation & NPIs;Negation & NPIs;Binding & coreference;Binding & coreference;Binding & coreference;Ellipsis & filler–gap dependencies;Ellipsis & filler–gap dependencies;Ellipsis & filler–gap dependencies;Typology;Argument structure & constructions;Argument structure & constructions;Argument structure & constructions;Argument structure & constructions;notes;
635;behavioral;;;;Llama3 70B;causal;;Faroese;;;;;;;;;;;;;0.884;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Finnish;;;;;;;;;;;;;0.945;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;French;;;;;;;;;;;;;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Galician;;;;;;;;;;;;;0.923;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Georgian;;;;;;;;;;;;;0.966;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;German;;;;;;;;;;;;;0.99;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Gheg Albanian;;;;;;;;;;;;;0.764;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Gothic;;;;;;;;;;;;;0.754;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Gujarati;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Hebrew;;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;H-P Nahuatl;;;;;;;;;;;;;0.671;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Hindi;;;;;;;;;;;;;0.993;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Hittite;;;;;;;;;;;;;0.66;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Hungarian;;;;;;;;;;;;;0.992;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Icelandic;;;;;;;;;;;;;0.91;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Irish;;;;;;;;;;;;;0.786;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Italian;;;;;;;;;;;;;0.977;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;K’iche’;;;;;;;;;;;;;0.656;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Kangri;;;;;;;;;;;;;0.744;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Karelian;;;;;;;;;;;;;0.681;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Karo (Ethiopia);;;;;;;;;;;;;0.45;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Kazakh;;;;;;;;;;;;;0.948;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Kirghiz;;;;;;;;;;;;;0.968;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Komi-Permyak;;;;;;;;;;;;;0.512;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Komi-Zyrian;;;;;;;;;;;;;0.772;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Latin;;;;;;;;;;;;;0.921;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Latvian;;;;;;;;;;;;;0.892;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Ligurian;;;;;;;;;;;;;0.772;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Lithuanian;;;;;;;;;;;;;0.966;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Livvi;;;;;;;;;;;;;0.863;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Low German;;;;;;;;;;;;;0.732;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Macedonian;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Marathi;;;;;;;;;;;;;0.854;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Middle French;;;;;;;;;;;;;0.983;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Modern Greek;;;;;;;;;;;;;0.993;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Moksha;;;;;;;;;;;;;0.439;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Nhengatu;;;;;;;;;;;;;0.631;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Nigerian Pidgin;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Northern Kurdish;;;;;;;;;;;;;0.912;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Northern Sami;;;;;;;;;;;;;0.717;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Old French;;;;;;;;;;;;;0.818;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Old Russian;;;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Ottoman Turkish;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Persian;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Phrygian;;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Polish;;;;;;;;;;;;;0.967;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Portuguese;;;;;;;;;;;;;0.98;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Romanian;;;;;;;;;;;;;0.974;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Russian;;;;;;;;;;;;;0.986;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Sanskrit;;;;;;;;;;;;;0.814;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Scottish Gaelic;;;;;;;;;;;;;0.985;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Serbo-Croatian;;;;;;;;;;;;;0.96;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Skolt Sami;;;;;;;;;;;;;0.749;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Slovak;;;;;;;;;;;;;0.918;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Slovenian;;;;;;;;;;;;;0.913;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Spanish;;;;;;;;;;;;;0.982;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Standard Arabic;;;;;;;;;;;;;0.945;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Swedish;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Tamil;;;;;;;;;;;;;0.987;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Tektiteko;;;;;;;;;;;;;0.391;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Tupinambá;;;;;;;;;;;;;0.111;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Turkish;;;;;;;;;;;;;0.941;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Uighur;;;;;;;;;;;;;0.794;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Ukrainian;;;;;;;;;;;;;0.973;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Upper Sorbian;;;;;;;;;;;;;0.796;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Urdu;;;;;;;;;;;;;0.975;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Urubú-Kaapor;;;;;;;;;;;;;0.462;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Uzbek;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Veps;;;;;;;;;;;;;0.706;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Warlpiri;;;;;;;;;;;;;0.083;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Welsh;;;;;;;;;;;;;0.94;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Western Armenian;;;;;;;;;;;;;0.967;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Wolof;;;;;;;;;;;;;0.861;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Yakut;;;;;;;;;;;;;0.826;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B;causal;;Tenango Nahuatl;;;;;;;;;;;;;0.553;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Abkhazian;;;;;;;;;;;;;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Akuntsu;;;;;;;;;;;;;0.357;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Albanian;;;;;;;;;;;;;0.909;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Amharic;;;;;;;;;;;;;0.973;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Ancient Greek;;;;;;;;;;;;;0.913;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Ancient Hebrew;;;;;;;;;;;;;0.902;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Apurinã;;;;;;;;;;;;;0.964;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Armenian;;;;;;;;;;;;;0.973;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Basque;;;;;;;;;;;;;0.963;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Belarusian;;;;;;;;;;;;;0.916;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Bengali;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Bhojpuri;;;;;;;;;;;;;0.853;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Borôro;;;;;;;;;;;;;0.643;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Breton;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Bulgarian;;;;;;;;;;;;;0.95;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Buriat;;;;;;;;;;;;;0.738;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Catalan;;;;;;;;;;;;;0.958;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Church Slavonic;;;;;;;;;;;;;0.675;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Classical Armenian;;;;;;;;;;;;;0.747;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Czech;;;;;;;;;;;;;0.948;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Danish;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Dutch;;;;;;;;;;;;;0.956;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Egyptian (Ancient);;;;;;;;;;;;;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;English;;;;;;;;;;;;;0.983;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Erzya;;;;;;;;;;;;;0.534;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Estonian;;;;;;;;;;;;;0.86;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Faroese;;;;;;;;;;;;;0.858;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Finnish;;;;;;;;;;;;;0.938;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;French;;;;;;;;;;;;;0.98;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Galician;;;;;;;;;;;;;0.914;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Georgian;;;;;;;;;;;;;0.946;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;German;;;;;;;;;;;;;0.975;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Gheg Albanian;;;;;;;;;;;;;0.755;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Gothic;;;;;;;;;;;;;0.692;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Gujarati;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Hebrew;;;;;;;;;;;;;0.904;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;H-P Nahuatl;;;;;;;;;;;;;0.676;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Hindi;;;;;;;;;;;;;0.992;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Hittite;;;;;;;;;;;;;0.58;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Hungarian;;;;;;;;;;;;;0.986;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Icelandic;;;;;;;;;;;;;0.907;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Irish;;;;;;;;;;;;;0.893;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Italian;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;K’iche’;;;;;;;;;;;;;0.702;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Kangri;;;;;;;;;;;;;0.756;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Karelian;;;;;;;;;;;;;0.696;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Karo (Ethiopia);;;;;;;;;;;;;0.467;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Kazakh;;;;;;;;;;;;;0.936;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Kirghiz;;;;;;;;;;;;;0.951;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Komi-Permyak;;;;;;;;;;;;;0.488;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Komi-Zyrian;;;;;;;;;;;;;0.756;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Latin;;;;;;;;;;;;;0.916;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Latvian;;;;;;;;;;;;;0.875;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Ligurian;;;;;;;;;;;;;0.803;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Lithuanian;;;;;;;;;;;;;0.961;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Livvi;;;;;;;;;;;;;0.821;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Low German;;;;;;;;;;;;;0.73;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Macedonian;;;;;;;;;;;;;0.974;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Marathi;;;;;;;;;;;;;0.902;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Middle French;;;;;;;;;;;;;0.976;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Modern Greek;;;;;;;;;;;;;0.984;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Moksha;;;;;;;;;;;;;0.524;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Nhengatu;;;;;;;;;;;;;0.629;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Nigerian Pidgin;;;;;;;;;;;;;0.962;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Northern Kurdish;;;;;;;;;;;;;0.91;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Northern Sami;;;;;;;;;;;;;0.722;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Old French;;;;;;;;;;;;;0.81;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Old Russian;;;;;;;;;;;;;0.784;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Ottoman Turkish;;;;;;;;;;;;;0.97;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Persian;;;;;;;;;;;;;0.974;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Phrygian;;;;;;;;;;;;;0.9;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Polish;;;;;;;;;;;;;0.959;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Portuguese;;;;;;;;;;;;;0.978;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Romanian;;;;;;;;;;;;;0.965;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Russian;;;;;;;;;;;;;0.973;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Sanskrit;;;;;;;;;;;;;0.808;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Scottish Gaelic;;;;;;;;;;;;;0.939;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Serbo-Croatian;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Skolt Sami;;;;;;;;;;;;;0.749;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Slovak;;;;;;;;;;;;;0.904;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Slovenian;;;;;;;;;;;;;0.909;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Spanish;;;;;;;;;;;;;0.977;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Standard Arabic;;;;;;;;;;;;;0.927;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Swedish;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Tamil;;;;;;;;;;;;;0.984;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Tektiteko;;;;;;;;;;;;;0.377;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Tupinambá;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Turkish;;;;;;;;;;;;;0.931;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Uighur;;;;;;;;;;;;;0.786;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Ukrainian;;;;;;;;;;;;;0.954;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Upper Sorbian;;;;;;;;;;;;;0.796;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Urdu;;;;;;;;;;;;;0.971;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Urubú-Kaapor;;;;;;;;;;;;;0.462;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Uzbek;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Veps;;;;;;;;;;;;;0.658;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Warlpiri;;;;;;;;;;;;;0.083;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Welsh;;;;;;;;;;;;;0.935;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Western Armenian;;;;;;;;;;;;;0.945;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Wolof;;;;;;;;;;;;;0.858;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Yakut;;;;;;;;;;;;;0.799;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Llama3 70B-it;causal;;Tenango Nahuatl;;;;;;;;;;;;;0.474;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Abkhazian;;;;;;;;;;;;;0.675;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Akuntsu;;;;;;;;;;;;;0.286;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Albanian;;;;;;;;;;;;;0.831;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Amharic;;;;;;;;;;;;;0.991;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Ancient Greek;;;;;;;;;;;;;0.877;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Ancient Hebrew;;;;;;;;;;;;;0.909;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Apurinã;;;;;;;;;;;;;0.929;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Armenian;;;;;;;;;;;;;0.937;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Basque;;;;;;;;;;;;;0.912;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Belarusian;;;;;;;;;;;;;0.846;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Bengali;;;;;;;;;;;;;0.952;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Bhojpuri;;;;;;;;;;;;;0.824;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Borôro;;;;;;;;;;;;;0.676;;;;;;;;;;;;;;;;;;;;;;;;;;
635;behavioral;;;;Aya 32B-it;causal;;Breton;;;;;;;;;;;;;0.942;;;;;;;;;;;;;;;;;;;;;;;;;;
